"age_group","is_female","category","N","count","percent"
"[60,65)",0,"Osteo",9404,177,0.0188217779668226
"[60,65)",1,"Osteo",14518,1035,0.0712908114065298
"[65,70)",0,"Osteo",9049,198,0.0218808708144546
"[65,70)",1,"Osteo",13734,1657,0.120649483034804
"[70,75)",0,"Osteo",8185,212,0.0259010384850336
"[70,75)",1,"Osteo",10854,1740,0.160309563294638
"[75,80)",0,"Osteo",5228,168,0.0321346595256312
"[75,80)",1,"Osteo",6307,1117,0.177104804185825
"[80,120]",0,"Osteo",4030,214,0.0531017369727047
"[80,120]",1,"Osteo",4551,986,0.216655680070314
"[40,45)",0,"PD",4682,22,0.00469884664673217
"[40,45)",1,"PD",9944,42,0.00422365245374095
"[45,50)",0,"PD",5494,51,0.00928285402257008
"[45,50)",1,"PD",10419,78,0.00748632306363375
"[50,55)",0,"PD",7051,59,0.00836760743156999
"[50,55)",1,"PD",12562,91,0.00724406941569814
"[55,60)",0,"PD",8940,100,0.0111856823266219
"[55,60)",1,"PD",14769,145,0.00981786173742298
"[60,65)",0,"PD",9404,164,0.0174393874946831
"[60,65)",1,"PD",14518,216,0.0148780823804932
"[65,70)",0,"PD",9049,234,0.0258592109625373
"[65,70)",1,"PD",13734,243,0.0176933158584535
"[70,75)",0,"PD",8185,245,0.0299328039095907
"[70,75)",1,"PD",10854,302,0.0278238437442418
"[75,80)",0,"PD",5228,213,0.0407421576128539
"[75,80)",1,"PD",6307,182,0.0288568257491676
"[80,120]",0,"PD",4030,161,0.0399503722084367
"[80,120]",1,"PD",4551,149,0.032740057130301
"[40,45)",0,"PVD",4682,243,0.0519008970525416
"[40,45)",1,"PVD",9944,475,0.0477674979887369
"[45,50)",0,"PVD",5494,339,0.0617036767382599
"[45,50)",1,"PVD",10419,600,0.0575871004894904
"[50,55)",0,"PVD",7051,547,0.0775776485604879
"[50,55)",1,"PVD",12562,836,0.0665499124343257
"[55,60)",0,"PVD",8940,782,0.0874720357941834
"[55,60)",1,"PVD",14769,1145,0.0775272530299953
"[60,65)",0,"PVD",9404,1039,0.110484900042535
"[60,65)",1,"PVD",14518,1300,0.0895440143270423
"[65,70)",0,"PVD",9049,1177,0.130069620952591
"[65,70)",1,"PVD",13734,1463,0.106523955147808
"[70,75)",0,"PVD",8185,1213,0.148197923029933
"[70,75)",1,"PVD",10854,1294,0.119218721208771
"[75,80)",0,"PVD",5228,870,0.166411629686305
"[75,80)",1,"PVD",6307,889,0.140954495005549
"[80,120]",0,"PVD",4030,806,0.2
"[80,120]",1,"PVD",4551,750,0.16479894528675
"[40,45)",0,"PerNeuro",4682,201,0.042930371636053
"[40,45)",1,"PerNeuro",9944,355,0.0356999195494771
